METER_NO,CATEGORY,STREET,SUBURB,MAX_STAY_HRS,RESTRICTIONS,OPERATIONAL_DAY,OPERATIONAL_TIME,TAR_ZONE,TAR_RATE_WEEKDAY,TAR_RATE_AH_WE,LOC_DESC,VEH_BAYS,MC_BAYS,MC_RATE,LONGITUDE,LATITUDE
4958,TICKETLESS METER SINGLESPACE,BIRLEY ST,SPRING HILL,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Birley Street in Spring Hill,1,0,0,153.02175,-27.464653
4959,TICKETLESS METER SINGLESPACE,BIRLEY ST,SPRING HILL,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Birley Street in Spring Hill,1,0,0,153.021837,-27.464436
4962,TICKETLESS METER SINGLESPACE,BIRLEY ST,SPRING HILL,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Birley Street in Spring Hill,1,0,0,153.022301,-27.463262
4963,TICKETLESS METER SINGLESPACE,BIRLEY ST,SPRING HILL,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Birley Street in Spring Hill,1,0,0,153.022552,-27.462654
4964,TICKETLESS METER SINGLESPACE,BIRLEY ST,SPRING HILL,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Birley Street in Spring Hill,1,0,0,153.022688,-27.462313
4985,TICKETLESS METER SINGLESPACE,BARTLEY ST,SPRING HILL,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Bartley Street in Spring Hill,1,0,0,153.023303,-27.4644
4986,TICKETLESS METER SINGLESPACE,BARTLEY ST,SPRING HILL,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Bartley Street in Spring Hill,1,0,0,153.02335,-27.464303
4987,TICKETLESS METER SINGLESPACE,BARTLEY ST,SPRING HILL,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Bartley Street in Spring Hill,1,0,0,153.023388,-27.464214
4988,TICKETLESS METER SINGLESPACE,FORTESCUE ST,SPRING HILL,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Fortescue St between Boundary St & Wedd St in Spring Hill,1,0,0,153.023604,-27.460035
4989,TICKETLESS METER SINGLESPACE,FORTESCUE ST,SPRING HILL,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Fortescue St between Boundary St & Wedd St in Spring Hill,1,0,0,153.023605,-27.460025
5901,TICKETLESS METER SINGLESPACE,CORDELIA ST,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Cordelia St between Peel St & Montague Rd in South Brisbane,1,0,0,153.013915,-27.473076
5902,TICKETLESS METER SINGLESPACE,CORDELIA ST,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Cordelia St between Peel St & Montague Rd in South Brisbane,1,0,0,153.013884,-27.473035
5903,TICKETLESS METER SINGLESPACE,PEEL ST,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Peel St between Boundary St & Cordelia St in South Brisbane,1,0,0,153.013658,-27.474148
5904,TICKETLESS METER SINGLESPACE,PEEL ST,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Peel St between Boundary St & Cordelia St in South Brisbane,1,0,0,153.013711,-27.474117
5905,TICKETLESS METER SINGLESPACE,BOUNDARY ST,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Boundary St between Melbourne St & Norfolk End in South Brisbane,1,0,0,153.012917,-27.47607
5906,TICKETLESS METER SINGLESPACE,BOUNDARY ST,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Boundary St between Melbourne St & Norfolk End in South Brisbane,1,0,0,153.01294,-27.475997
5907,TICKETLESS METER SINGLESPACE,RUSSELL ST,WEST END,1,NONE,MON-FRI,8AM-5.30PM,2,2.7,0,Russell St between O'Connell Tce & Boundary St in West End,1,0,0,153.012807,-27.479499
5908,TICKETLESS METER SINGLESPACE,RUSSELL ST,WEST END,1,NONE,MON-FRI,8AM-5.30PM,2,2.7,0,Russell St between O'Connell Tce & Boundary St in West End,1,0,0,153.012781,-27.479513
5909,TICKETLESS METER SINGLESPACE,RUSSELL ST,WEST END,1,NONE,MON-FRI,8AM-5.30PM,2,2.7,0,Russell St between O'Connell Tce & Boundary St in West End,1,0,0,153.012445,-27.47958
5910,TICKETLESS METER SINGLESPACE,MONTAGUE RD,WEST END,4,NONE,MON-FRI,7AM-7PM,2,1.6,0,Montague Rd between Skinner St & Victoria St in West End,1,0,0,153.004048,-27.482233
5911,TICKETLESS METER SINGLESPACE,MONTAGUE RD,WEST END,4,NONE,MON-FRI,7AM-7PM,2,1.6,0,Montague Rd between Skinner St & Victoria St in West End,1,0,0,153.00411,-27.482127
5912,TICKETLESS METER SINGLESPACE,MONTAGUE RD,WEST END,4,NONE,MON-FRI,7AM-7PM,2,1.6,0,Montague Rd between Skinner St & Victoria St in West End,1,0,0,153.004158,-27.482043
5913,TICKETLESS METER SINGLESPACE,HARDGRAVE RD,WEST END,2,NONE,MON-FRI,8AM-5PM,2,2.7,0,Hardgrave Rd between Vulture St & Granville St in West End,1,0,0,153.007043,-27.482392
5914,TICKETLESS METER SINGLESPACE,HARDGRAVE RD,WEST END,4,NONE,MON-FRI,8AM-5PM,2,2.7,0,Hardgrave Rd between Vulture St & Granville St in West End,1,0,0,153.007051,-27.482344
5921,TICKETLESS METER SINGLESPACE,MONTAGUE RD,WEST END,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Montague Rd between Anthony St & Donkin St in West End,1,0,0,153.007849,-27.47702
5922,TICKETLESS METER SINGLESPACE,MONTAGUE RD,WEST END,4,NONE,MON-FRI,8AM-5PM,2,1.6,0,Montague Rd between Anthony St & Donkin St in West End,1,0,0,153.007892,-27.476977
5923,TICKETLESS METER SINGLESPACE,MONTAGUE RD,SOUTH BRISBANE,4,NONE,MON-FRI,7AM-7PM,2,1.6,0,Montague Rd between Hockings St & Bouquet St in West End,1,0,0,153.011195,-27.47402
5924,TICKETLESS METER SINGLESPACE,MONTAGUE RD,SOUTH BRISBANE,4,NONE,MON-FRI,7AM-7PM,2,1.6,0,Hockings St between Hockings St & Bouquet St in West End,1,0,0,153.011222,-27.474003
5925,TICKETLESS METER SINGLESPACE,MONTAGUE RD,SOUTH BRISBANE,4,NONE,MON-FRI,7AM-7PM,2,1.6,0,Hockings St between Hockings St & Bouquet St in West End,1,0,0,153.011247,-27.473978
5926,TICKETLESS METER SINGLESPACE,CORDELIA ST,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Cordelia St between Peel St & Boundary St in South Brisbane,1,0,0,153.014209,-27.473526
5927,TICKETLESS METER SINGLESPACE,CORDELIA ST,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Cordelia St between Peel St & Boundary St in South Brisbane,1,0,0,153.014184,-27.473485
5935,TICKETLESS METER SINGLESPACE,LOTUS ST,WOOLLOONGABBA,4,NONE,MON-FRI,7AM-7PM,3,0.7,0,Lotus St between Logan Rd & Hampton St in Woolloongabba,1,0,0,153.04007,-27.490293
5936,TICKETLESS METER SINGLESPACE,LOTUS ST,WOOLLOONGABBA,4,NONE,MON-FRI,7AM-7PM,3,0.7,0,Lotus St between Logan Rd & Hampton St in Woolloongabba,1,0,0,153.040117,-27.490259
5937,TICKETLESS METER SINGLESPACE,LOTUS ST,WOOLLOONGABBA,4,NONE,MON-FRI,7AM-7PM,3,0.7,0,Lotus St between Logan Rd & Hampton St in Woolloongabba,1,0,0,153.040162,-27.490226
5938,TICKETLESS METER SINGLESPACE,LOTUS ST,WOOLLOONGABBA,4,NONE,MON-FRI,7AM-7PM,3,0.7,0,Lotus St between Hampton St & Logan Rd in Woolloongabba,1,0,0,153.040088,-27.490442
5939,TICKETLESS METER SINGLESPACE,LOTUS ST,WOOLLOONGABBA,4,NONE,MON-FRI,7AM-7PM,3,0.7,0,Lotus St between Hampton St & Logan Rd in Woolloongabba,1,0,0,153.040034,-27.49048
5945,TICKETLESS METER SINGLESPACE,CORDELIA ST,SOUTH BRISBANE,12,NONE,MON-FRI,7AM-7PM,2,1.6,0,Cordelia St between Peel St & Boundary St in South Brisbane,1,0,0,153.014168,-27.473441
5948,TICKETLESS METER SINGLESPACE,MERIVALE ST,SOUTH BRISBANE,4,"CLEARWAY 7-9 AM , 4-6 PM MON-FRI TOWAWAY",MON-FRI,9AM-4PM,2,1.6,0,Merivale St between Peel St & Montague Rd in South Brisbane,1,0,0,153.014688,-27.472545
5949,TICKETLESS METER SINGLESPACE,MERIVALE ST,SOUTH BRISBANE,4,"CLEARWAY 7-9 AM , 4-6 PM MON-FRI TOWAWAY",MON-FRI,9AM-4PM,2,1.6,0,Merivale St between Peel St & Montague Rd in South Brisbane,1,0,0,153.014714,-27.472573
5952,TICKETLESS METER SINGLESPACE,HOPE ST,SOUTH BRISBANE,4,NONE,MON-FRI,7AM-7PM,2,1.6,0,Hope St between Fish Lane & Peel St in West End,1,0,0,153.016994,-27.473977
4236,TICKETLESS METER MULTISPACE,CHARLOTTE ST,BRISBANE CITY,1,NONE,DAILY,"7AM-7PM, (MON-FRI),7AM-7PM(SAT,SUN)",0,4.4,2,Charlotte St between Edward St & Albert St in CBD,6,0,0,153.027,-27.470898
4833,TICKETLESS METER MULTISPACE,KINGSFORD ST,AUCHENFLOWER,2,NONE,MON-FRI,7AM-7PM,0,2.7,0,Kingsford St between Dunmore Tce & Lang Pde in Auchenflower,8,0,0,152.999981,-27.474854
4831,TICKETLESS METER MULTISPACE,FORTITUDE ST,AUCHENFLOWER,2,NONE,MON-FRI,7AM-7PM,0,2.7,0,Fortitude St between Lang Pde & Dunmore Tce in Auchenflower,10,0,0,152.999258,-27.475314
5460,TICKETLESS METER MULTISPACE,CORDELIA ST,SOUTH BRISBANE,4,NONE,MON-FRI,7AM-7PM,0,1.6,0,Cordelia St between Cordelia St & Carpark in South Brisbane,19,0,0,153.013342,-27.472354
4599,TICKETLESS METER MULTISPACE,ALEXANDRIA ST,BOWEN HILLS,12,NONE,MON-FRI,7AM-7PM,0,1.6,0,Alexandria St between Gregory Tce & St Pauls Tce in Bowen Hills,11,0,0,153.034556,-27.452335
4629,TICKETLESS METER MULTISPACE,MAYNE RD,BOWEN HILLS,9,NONE,MON-FRI,8AM-5PM,0,1.6,0,Alexandria St between Gregory Tce & St Pauls Tce in Bowen Hills,13,0,0,153.035941,-27.446164
4354,TICKETLESS METER MULTISPACE,WICKHAM ST,FORTITUDE VALLEY,1,"CLEARWAY 7-9 AM , 4-7 PM MON-FRI TOWAWAY",DAILY,"9AM-4PM, 7PM-10PM(MON-FRI), 7AM-7PM(SAT,SUN)",0,2.7,1.5,Wickham St between Warner St & Ballow St in Fortitude Valley,5,0,0,153.034806,-27.456415
4547,TICKETLESS METER MULTISPACE,WATERLOO ST,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,0,1.6,0,Waterloo St between Gordon St & Newstead Tce in Newstead River Pa,12,0,0,153.045346,-27.447962
4568,TICKETLESS METER MULTISPACE,WATERLOO ST,NEWSTEAD,9,NONE,MON-FRI,8AM-5PM,0,1.6,0,Waterloo St between Newstead Tce & Gordon St in Newstead River Pa,12,0,0,153.045389,-27.448113
4240,TICKETLESS METER MULTISPACE,ELIZABETH ST,BRISBANE CITY,1,"CLEARWAY 7-9, 4-7",DAILY,"9AM-4PM(MON-FRI),7AM-7PM(SAT,SUN)",0,4.4,2,Roma Street Parklands,5,0,0,153.024888,-27.47138
4181,TICKETLESS METER MULTISPACE,PARKLAND BOULEVARD,BRISBANE CITY,3,NONE,DAILY,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",0,4.4,2,Roma Street Parklands,7,0,0,153.01686,-27.462885
4180,TICKETLESS METER MULTISPACE,PARKLAND BOULEVARD,BRISBANE CITY,3,NONE,DAILY,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",0,4.4,2,Roma Street Parklands,10,10,0,153.017302,-27.463395
4182,TICKETLESS METER MULTISPACE,PARKLAND BOULEVARD,BRISBANE CITY,3,NONE,DAILY,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",153.01,4.4,2,Roma Street Parklands,10,0,0,153.018164,-27.463826
4184,TICKETLESS METER MULTISPACE,PLATFORM 10,BRISBANE CITY,3,NONE,DAILY,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",0,4.4,2,Roma Street Parklands,18,0,0,153.018733,-27.464333
4183,TICKETLESS METER MULTISPACE,PARKLAND BOULEVARD,BRISBANE CITY,3,NONE,DAILY,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",153.01,4.4,2,Roma Street Parklands,12,0,0,153.018891,-27.464124
4185,TICKETLESS METER MULTISPACE,PLATFORM 10,BRISBANE CITY,3,NONE,DAILY,"7AM-7PM, 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",0,4.4,2,Roma Street Parklands,14,0,0,153.019127,-27.464387
4179,TICKETLESS METER MULTISPACE,COLLEGE CLOSE CAR PARK,BRISBANE CITY,4,9P SAT-SUN,DAILY,"7AM-7PM MON-FRI, SAT-SUN 7AM-7PM",0,0,0,Roma Street Parklands,22,0,0,153.015917,-27.461671
4178,TICKETLESS METER MULTISPACE,COLLEGE CLOSE CAR PARK,BRISBANE CITY,4,9P SAT-SUN,DAILY,"7AM-7PM MON-FRI, SAT-SUN 7AM-7PM",0,0,0,Roma Street Parklands,22,0,0,153.01617,-27.461535
4264,TICKETLESS METER MULTISPACE,MACROSSAN ST,BRISBANE CITY,3,"CLEARWAY 7-9 AM , 4-7 PM MON-FRI TOWAWAY",DAILY,"9AM-4PM & 7PM-10PM(MON-FRI),7AM-7PM(SAT,SUN)",0,4.4,2,Macrossan St between Howard St & Adelaide St in Cbd,3,0,0,153.032275,-27.46291
4332,TICKETLESS METER MULTISPACE,JAMES ST,FORTITUDE VALLEY,4,NONE,MON-FRI,7AM-7PM,2,1.6,0,James St between  St in Fortitude Valley,4,0,0,153.041667,-27.458018
4421,TICKETLESS METER MULTISPACE,CHESTER ST,TENERIFFE,1,NONE,MON-FRI,7AM-7PM,2,0,0,Chester St between Arthur St & Doggett St in Fortitude Valley,5,0,0,153.042478,-27.455465
